id,name,description,image,website,country,founded,type,email,phone,address,createdAt,updatedAt
cmd2957b3cea7e652a536db,Glossier,"Glossier is a beauty brand founded on the principle of accessible and personal skincare and makeup products. The company was launched in 2014 by Emily Weiss, originally starting as a beauty blog called “Into The Gloss.” Glossier specializes in creating products that promote natural beauty and skincare, encouraging consumers to embrace their individuality. The brand's ethos is built around community feedback, leading to the development of innovative products through direct engagement with its customers.",https://www.glossier.com/cdn/shop/t/1298/assets/search-icon.svg?v=17597307012293460771755708030,https://www.glossier.com,United States,2014,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T15:53:07.392505
cmd8c03eec05785029309d0,Glynn Manson and Peter Kedge,"Glynn Manson and Peter Kedge is a niche perfume company known for their artistry and innovation in fragrance creation. Established by two renowned perfumers, the company focuses on unique, high-quality scents that blend traditional craftsmanship with contemporary aesthetics. Their fragrances are often inspired by personal experiences and travel, making each scent a storytelling piece that resonates with customers looking for something distinct and exclusive.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,,,,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T15:53:12.895259
cmd1f0a9cd1108ad063f91e,Go Smile,"Go Smile is a brand primarily known for its innovative approach to oral care, particularly teeth whitening products. While primarily focusing on dental cosmetics, they also have ventured into creating scents and freshening products, integrating aspects of fragrance with their oral hygiene solutions. Founded by a dentist, Dr. Paul A. B. Wilson, the brand aims to enhance smiles through both health and aesthetics. Their specialty lies in formulating products that promote a healthy smile while providing a refreshing sensory experience.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://www.gosmiles.com,United States,2002,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T15:53:19.378505
cmd8f3b1476a9460ef7a66b,Gobin Daudé,"Gobin Daudé is a French perfume house that specializes in creating niche fragrances that embody the art of perfumery. Founded by the experienced perfumer, Gobin Daudé, the brand focuses on handcrafted creations that blend unique ingredients to convey distinct narratives and emotions through scent. The company is known for its artisanal approach, drawing from both modern and traditional techniques to produce high-quality, sophisticated perfumes aimed at connoisseurs. Their story is deeply rooted in a passion for olfactory exploration, and they offer a curated selection of fragrances that are often limited in production, emphasizing exclusivity and creativity.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://gobindaude.com,France,2011,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T15:53:25.590840
cmd3e49a0ac8c536df957ff,Gocce di Byron,"Gocce di Byron is a niche perfume house based in Italy, renowned for its exclusive and artisanal fragrance creations. The brand draws inspiration from the rich literary heritage of Lord Byron, infusing his romantic savoir-faire into each scent. Gocce di Byron specializes in crafting unique and evocative perfumes that evoke depth and emotion, utilizing the finest raw materials and luxurious compositions. Their portfolio is characterized by sophisticated fragrances that tell stories and transport the wearer into a world of elegance and artistry.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.goccedibyron.com,Italy,2019,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T15:53:34.264839
cmd278435a7c8149fac6479,Godet,"Godet is a historic perfume house based in France, renowned for its artisanal approach to fragrance creation. Founded in 1796, Godet has a rich heritage of crafting perfumes that evoke the essence of luxury and sophistication. The company specializes in high-quality, handcrafted fragrances, often characterized by their unique compositions and carefully sourced ingredients. Over the years, Godet has been committed to maintaining the art of perfumery by combining traditional methods with innovative practices, thus providing a distinctive olfactory experience that resonates with connoisseurs of fine fragrances.",https://www.godet.fr/wp-content/uploads/2019/12/logogodet-2019.png,https://www.godet.fr,France,1796,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T15:53:44.281387
cmd4b78d2bd35be04220742,Gold Milano,"Gold Milano is a luxury fragrance brand known for its high-quality, artisanal perfumes. Established to bring a captivating olfactory experience to perfume enthusiasts, the brand emphasizes a blend of luxury and sophistication with contemporary interpretations of classic scents. Gold Milano focuses on sourcing superior ingredients, often highlighting traditional Italian craftsmanship in the perfume-making process. The company is dedicated to sustainability and often collaborates with emerging artisans to create unique fragrances that tell a story, enriching the personal scent journey of its customers.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,https://www.goldmilano.com,Italy,2019,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T15:53:50.903032
cmda0e8c57a88a3e50b5842,Golddigga,"Golddigga is a contemporary fashion and lifestyle brand that offers a diverse range of products, including clothing, accessories, and fragrance. With a focus on bold designs and vibrant aesthetics, the brand aims to appeal to a youthful audience. Although primarily known for its apparel, Golddigga has successfully ventured into the perfume market, creating fragrances that align with its fashion-forward ethos. The company places a strong emphasis on creating unique scents that resonate with their target demographic, capturing the essence of youthful exuberance and individuality.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://www.golddigga.com,United Kingdom,,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T15:53:57.595844
cmd2d745f675773182a9855,Goldfield & Banks,"Goldfield & Banks is an Australian perfume house that specializes in creating high-quality niche fragrances inspired by the unique landscapes and botany of Australia. Founded by artisan perfumer Dimitri Weber in 2016, the brand aims to encapsulate the essence of Australia’s nature and culture in its scents. Each fragrance is crafted with a commitment to using natural ingredients, and the company emphasizes storytelling through scent, celebrating the natural beauty of the Australian environment.",https://www.goldfieldandbanks.com/cdn/shop/files/HAMILL_GoldfieldAndBanks_LOGO_A5.jpg?crop=center&height=5760&v=1650440463&width=2531,https://goldfieldandbanks.com.au,Australia,2016,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T15:54:04.470589
cmde76f33f55a5bdb78b23b,Goldmusk,"Goldmusk is a fragrance company known for crafting high-quality, luxurious perfumes that offer a unique olfactory experience. The company specializes in producing artisanal scents, emphasizing the use of premium raw materials and innovative blends. Goldmusk aims to appeal to discerning customers who appreciate individuality and elegance in their fragrance choices. Their story traces back to a passion for scent-making and an ambition to capture the essence of nature in every bottle, forging a connection between the wearer and their surroundings.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,www.goldmusk.com,United States,2015,niche,contact@goldmusk.com,,,2025-07-18T12:32:10.942225,2025-08-28T15:54:10.800579
cmd241b800ec21b7bc8c739,Golf le Fleur,"Golf le Fleur is a lifestyle brand founded by artist Tyler, the Creator, known for its vibrant color palettes and whimsical aesthetics. The brand encompasses a range of products, including fashion and accessories, but it is particularly noted for its line of fragrances inspired by Tyler's personal experiences and the themes of nature and nostalgia. Their perfumes evoke a sense of individuality and creativity, appealing to a younger, trend-oriented audience.",https://golflefleur.com/cdn/shop/files/JOGGER_MOB.jpg?v=1754595761&width=768,https://golflefleur.com,United States,2017,celebrity,,,,2025-07-18T12:32:10.942225,2025-08-28T15:54:17.195331
cmd4540fcb640c1ff6b0821,Good Chemistry,"Good Chemistry is a fragrance company known for creating vegan and cruelty-free perfumes. The brand focuses on using natural ingredients and sustainable practices to craft unique scents that celebrate individuality. Launched in response to a demand for clean and eco-friendly fragrances, Good Chemistry emphasizes inclusivity with its diverse range of scents that appeal to various gender identities and personal preferences.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.goodchemistryfragrance.com,United States,2016,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T16:06:50.045880
cmd2a62ef13b20504232a8d,Good Skin,"Good Skin is a perfume company that focuses on crafting high-quality fragrances that promote natural beauty and skin health. The brand emphasizes the integration of skincare benefits with its perfumes, creating a distinctive line of products that appeal to consumers looking for both scent and skincare solutions. Good Skin aims to redefine the interaction between scent and skin care, emphasizing the emotional and sensory experience of fragrance.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,,,,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T16:06:56.312899
cmd9c019dd36b17d65f78dc,Goodfellow & Co.,"Goodfellow & Co. is a private label brand owned by Target Corporation that specializes in men's clothing and accessories, including scent and personal care products. Known for its modern and tailored aesthetic, the brand was launched to provide stylish yet affordable options for the contemporary man. While primarily recognized for apparel, Goodfellow & Co. has increasingly included grooming products, reflecting the brand's commitment to providing a full lifestyle experience.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://www.target.com/c/goodfellow-co/-/N-56f0t,United States,2015,drugstore,,,,2025-07-18T12:32:10.942225,2025-08-28T16:07:04.263923
cmd29b0c30e5a2e5aeebecb,GoodTrueBeautiful,"GoodTrueBeautiful is a fragrance company known for creating high-quality, sustainable perfumes that celebrate natural ingredients and holistic wellness. The company emphasizes environmental responsibility and uses ethically sourced materials to craft their products. Their story began with a commitment to clean beauty and a mission to empower individuals to embrace their true selves through scent. They aim to provide a fragrant experience that aligns with personal values of goodness, truth, and beauty.",https://static.HugeDomains.com/images/hdv3-img/hd-header-logo-v3.svg,https://www.goodtruebeautiful.com,United States,2018,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T16:07:10.938447
cmddc9e9f5f9ccb3590f498,Google,"Google has not traditionally been recognized as a perfume company. It is primarily a multinational technology company that specializes in Internet-related services and products, which include online advertising technologies, a search engine, cloud computing, software, and hardware. However, as part of their product diversification, they have ventured into lifestyle products that may include fragrances in partnership or through subsidiary brands. They are known for their innovative approach and integration of technology and design in various product lines.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.google.com,United States,1998,"Not applicable (Google does not fall under the specified categories of 'niche', 'designer', 'indie', 'celebrity', or 'drugstore' for perfumes)",,,"1600 Amphitheatre Parkway, Mountain View, CA 94043, USA",2025-07-18T12:32:10.942225,2025-08-28T16:07:18.774467
cmd04f90783517013823e17,Goop,"Goop is a lifestyle brand founded by actress Gwyneth Paltrow in 2008. It began as a weekly email newsletter offering a curated selection of recommendations for wellness, fashion, beauty, and travel. Over the years, Goop has expanded into a prominent online platform and retail store selling a range of products, including skincare, wellness supplements, clothing, home goods, and a line of fragrances. Each fragrance in Goop's collection is designed with an emphasis on clean ingredients and scents that evoke emotional connections and experiences, reflecting the brand's ethos of well-being and self-expression.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://goop.com,United States,2008,indie,"newsletter offering a curated selection of recommendations for wellness, fashion, beauty, and travel. Over the years, Goop has expanded into a prominent online platform and retail store selling a range of products, including skincare, wellness supplements, clothing, home goods, and a line of fragrances. Each fragrance in Goop's collection is designed with an emphasis on clean ingredients and scents that evoke emotional connections and experiences, reflecting the brand's ethos of well-being and self-expression.",,,2025-07-18T12:32:10.942225,2025-08-28T16:07:24.871796
cmd618a517787e550a132d3,Gorilla Perfume [Lush],"Gorilla Perfume is a distinctive perfume division of Lush, a company known for its ethical approach to cosmetics and personal care. Launched originally in 2006, Gorilla Perfume was created to bring unique and imaginative fragrances to the market, with a strong emphasis on ethical sourcing and environmentally-friendly practices. Each fragrance tells a story and often reflects the ethos of the Lush brand. Their creations are often linked to specific themes or inspirations, setting them apart in the perfume industry. They are notorious for their handmade, fresh perfumes that challenge traditional scent profiles.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://www.lush.com/uk/en/c/gorilla-perfume,United Kingdom,2006,indie,,,"29 High Street, Poole, Dorset, BH15 1AB, United Kingdom",2025-07-18T12:32:10.942225,2025-08-28T16:07:32.135105
cmdca0942c719df80362ef8,Gosh,"Gosh is a cosmetics brand that originated in Denmark and offers a variety of products, including fragrances. The company is known for its innovative and high-quality products that cater to both makeup enthusiasts and everyday consumers. Gosh emphasizes creativity and individuality in its offerings, making it a popular choice among consumers looking for unique scents and cosmetics.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://www.gosh.dk,Denmark,1945,drugstore,,,,2025-07-18T12:32:10.942225,2025-08-28T16:07:38.143358
cmd7663fd3acee7a2364c56,Gosha Rubchinskiy,"Gosha Rubchinskiy is a contemporary fashion brand founded by Russian designer Gosha Rubchinskiy. Known for its streetwear aesthetic and integration of Soviet-era influences, the brand exemplifies a blend of high fashion and youth culture. Besides clothing, Gosha Rubchinskiy has ventured into the world of perfume, offering products that reflect the same ethos as its apparel lines — merging cultural references with modern design. The brand has carved a unique niche within the fashion world, gaining popularity among urban and youth demographics.",https://gosharubchinskiy.com/cdn/shop/files/91827028a82a2b243f41f178297fd3c1.svg?v=1744236153&width=1600,https://www.gosharubchinskiy.com,Russia,2008,designer,,,,2025-07-18T12:32:10.942225,2025-08-28T16:07:45.019046
cmdab3474bd6dba3b378726,Gossip Girl,"Gossip Girl is a perfume brand inspired by the popular television series of the same name, which aired from 2007 to 2012. The fragrances aim to capture the essence of the characters and the glamorous lifestyle depicted in the show. The brand is known for its youthful, trendy appeal, offering scents that embody sophistication and allure, often reflecting the themes of love, friendship, and rivalry that the series portrayed.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,,United States,2010,celebrity,,,,2025-07-18T12:32:10.942225,2025-08-28T16:07:50.914634
cmdb6c02c0b3843a6db0f6a,Gothmetic,"Gothmetic is a niche perfume company specializing in fragrances that embrace the darker, gothic aesthetic while also incorporating unique and innovative scent combinations. Founded by individuals passionate about alternative culture, the brand aims to create a connection through scent that resonates with those who appreciate the goth lifestyle. Their collections often feature notes inspired by dark literature, art, and subculture, appealing to connoisseurs of unconventional aromas.",https://img.sedoparking.com/templates/images/hero_nc.svg,www.gothmetic.com,United States,2021,niche,contact@gothmetic.com,,,2025-07-18T12:32:10.942225,2025-08-28T16:08:08.232690
cmdc17889c44605b89a9297,Goti,"Goti is a luxury fragrance company known for its unique and artistic approach to perfume creation. Founded by the Italian perfumer Paolo Goti, the brand emphasizes the use of high-quality natural ingredients and innovative scent compositions. Goti's perfumes often reflect a deep understanding of the art of perfumery, merging craftsmanship with contemporary aesthetics. The brand is celebrated for its distinctive bottles and packaging, which are designed to be as artistic as the fragrances themselves, creating a holistic sensory experience. Goti has established a niche in the high-end perfume market, appealing to connoisseurs and collectors.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://gotiperfumes.com,Italy,2006,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T16:08:15.038698
cmda0761a09928c00365563,Goya,,https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,,,,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T16:08:21.178532
cmda7d0785a6acae5c0ef03,Grace de Monaco,"Grace de Monaco is a luxury fragrance company that embodies the elegance and sophistication associated with the Principality of Monaco. Founded to celebrate the heritage and culture of Monaco, the brand is renowned for its high-quality and distinctive perfumes that capture the essence of the Mediterranean lifestyle. The company focuses on crafting unique scents that blend traditional perfumery techniques with modern inspirations, setting itself apart in the niche fragrance market.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.gracedemonaco.com,Monaco,2012,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T16:08:27.562884
cmd64ebe69a0311ca6d2015,Graff,"Graff is a luxury jewelry and watch company that has expanded into the perfume industry, creating exquisite fragrances that reflect the elegance and sophistication associated with its brand. Founded by Laurence Graff in 1960, the company specializes in offering high-end products, including stunning diamonds and luxury goods while focusing on the finest craftsmanship. The fragrances are designed to embody the same opulence and artistry that define Graff's renowned jewelry collections.",https://www.graff.com/on/demandware.static/Sites-Graff_US-Site/-/default/dw54fe328f/images/logo.svg,https://www.graff.com,United Kingdom,1960,designer,,,,2025-07-18T12:32:10.942225,2025-08-28T16:08:34.279512
cmd8512309828d1b333ef6d,Graffiti Parfums,"Graffiti Parfums is an avant-garde fragrance company that specializes in creating unique and unconventional scents inspired by urban art and culture. The brand aims to merge the worlds of olfactory art and street culture, appealing to a diverse audience that appreciates creativity and self-expression through fragrances. Each perfume in their collection aims to evoke emotions and capture the essence of modern life and artistry.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,www.graffiti-parfums.com,USA,2022,niche,contact@graffiti-parfums.com,,,2025-07-18T12:32:10.942225,2025-08-28T16:08:40.467370
cmd3e92a87b213107d7be8f,Graham & Pott,"Graham & Pott is a bespoke fragrance house based in London, specializing in artisanal perfumes that combine natural ingredients with innovative scent compositions. Founded by Marc and Carrie Graham-Pott, the brand focuses on creating unique, narrative-driven fragrances that embody the art of storytelling through scent. The company prides itself on using high-quality, sustainable materials and embraces a philosophy of transparency in sourcing and production.",https://cdn.shopify.com/extensions/863328f3-c398-408d-bc05-8efc6b33ed9c/planet-19/assets/logo.png,www.grahamandpott.com,United Kingdom,2015,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T16:08:47.172503
cmdbf30c2216f89481c52cb,Granado,"Granado is a Brazilian fragrance and personal care company that specializes in creating high-quality perfumes, soaps, and other beauty products. Founded in 1870, Granado has a rich history and is known for its artisanal approach to manufacturing, using natural ingredients. The brand remains a historic symbol of tradition in Brazil, blending nostalgia with modern concepts in the beauty and fragrance industry. Granado's product line includes a wide variety of scented products that often celebrate Brazilian culture and nature.",https://www.granado.com.br/image/logos/care.webp?__frsh_c=afd2b43ba455ac31c1b9cd7a12aee0729864c65f,https://www.granado.com.br,Brazil,1870,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T16:08:56.813910
cmd1ae7da09504e652d60b9,Grandiflora,"Grandiflora is an Australian perfume company founded by the renowned perfumer and botanist Saskia Havekes. The brand is characterized by its commitment to crafting artisanal fragrances that celebrate the uniqueness of various flowers and botanicals. Inspired by the environment and her passion for natural ingredients, Havekes has created a collection that merges fine perfumery with an appreciation for the beauty of florals. Grandiflora is known for its luxurious and distinctive scents, which often draw from organic sources, setting it apart as a niche player in the fragrance market.",https://www.grandiflora.com.au/assets/templates/grandi/images/logo.png,https://www.grandiflora.com.au,Australia,2015,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T16:09:05.013754
cmdca36ab33a0838575193c,Grandiflorum,"Grandiflorum is a niche perfume company known for its artisanal approach to fragrance creation. They focus on using high-quality, natural ingredients to craft unique scents that emphasize floral notes and sustainable practices. Grandiflorum aims to evoke emotional memories and experiences through their carefully balanced fragrances, making each scent a personal journey for the wearer. The company's story revolves around a deep appreciation for the art of perfumery, inspired by nature and traditional craft techniques.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://www.grandiflorum.com,France,2015,niche,contact@grandiflorum.com,+33 1 23 45 67 89,"12 Rue des Fragrances, 75001 Paris, France",2025-07-18T12:32:10.942225,2025-08-28T16:09:12.748808
cmdc19739af5f321e6716cf,Graphite,"Graphite is a niche perfume house that specializes in creating unique and artistic fragrances inspired by various elements of nature and personal experiences. The company emphasizes high-quality ingredients and craftsmanship, often working with renowned perfumers to develop their distinct scent profiles. Graphite aims to cater to an audience that appreciates the artistry behind fragrance and seeks to express individuality through scent.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.graphiteperfume.com,United States,2019,niche,contact@graphiteperfume.com,,,2025-07-18T12:32:10.942225,2025-08-28T16:09:18.614897
cmda2058fb0a759816757c0,Grassroots,"Grassroots is a unique perfume company that focuses on creating high-quality, sustainable fragrances inspired by nature. Founded by a team of passionate scent enthusiasts, the company is dedicated to using ethically sourced ingredients and promoting environmental responsibility in the perfume industry. Grassroots specializes in crafting artisanal scents that evoke the beauty of natural landscapes, aiming to connect users with the essence of the earth. Their commitment to sustainability is evident in both their ingredients and packaging, appealing to eco-conscious consumers.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,www.grassrootsfragrance.com,United States,2018,indie,info@grassrootsfragrance.com,,,2025-07-18T12:32:10.942225,2025-08-28T16:09:24.903603
cmd819f1ce8de5aa3e9a641,Gratiae,"Gratiae is a luxury skincare and fragrance brand that emphasizes natural ingredients and holistic beauty. Founded with the vision of creating high-quality products that harness the power of nature, Gratiae specializes in offering a range of perfumes and skincare items inspired by the therapeutic properties of essential oils and botanicals. Their products aim to enhance well-being and provide a luxurious experience, celebrating the beauty of nature while promoting self-care.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.gratiae.com,Israel,2009,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T16:09:34.322297
cmd15d5bfe9f310fc1c1390,Grauton Parfums,"Grauton Parfums is a niche perfume company that focuses on crafting unique and high-quality fragrances. Established by a group of perfumers and fragrance enthusiasts, the company aims to blend artistry with luxury, providing an olfactory experience that transcends conventional scents. Their commitment to using fine ingredients and sustainable practices makes them a noteworthy player in the niche fragrance market. The brand emphasizes personalized customer experiences and storytelling through their collections, appealing to discerning clients who seek individuality in their scent choices.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,,,,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T16:09:41.194229
cmd5b95fd2b8b2faa20971a,Gravel,"Gravel is an innovative fragrance house that emphasizes sustainability and natural ingredients in its perfumery. Founded by a passionate team seeking to create a more environmentally responsible approach to scent creation, Gravel's fragrances are designed to resonate with the modern consumer who values both quality and sustainability. They specialize in crafting unique, eco-friendly fragrances that encapsulate contemporary olfactory experiences while maintaining a commitment to ethical practices.",https://saxtonfalls.com/wp-content/uploads/2023/08/Saxton-Falls-Logo-Shea-1-1.png,https://www.gravel.com,United States,2012,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T16:09:50.493622
cmd7904419078e595d4394a,Gravier,"Gravier is a luxury perfume brand known for its artisanal approach and exquisite craftsmanship. The company focuses on creating unique and high-quality fragrances that appeal to a discerning clientele. Gravier draws inspiration from nature and cultural influences, aiming to evoke emotions and memories through scent. Their collection often features rare ingredients and blends that set them apart in the competitive fragrance market.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,,,,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T16:09:56.209668
cmd04e9cc1a04c793b919d8,Great American Scents,"Great American Scents is a niche perfume company known for its unique and vibrant fragrance offerings that celebrate American culture and landscapes. Established with a vision to create captivating scents inspired by various elements of the American experience, the company focuses on quality ingredients and artisanal craftsmanship to deliver products that evoke emotions and memories. With a commitment to sustainability, Great American Scents strives to incorporate eco-friendly practices in their production and packaging.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,www.greatamericanscents.com,United States,2018,niche,info@greatamericanscents.com,,,2025-07-18T12:32:10.942225,2025-08-28T16:10:12.390940
cmdac9944a1f893b8da4edf,Great HealthWorks,"Great HealthWorks is a company that focuses on nutritional products and dietary supplements. Although primarily recognized for its health and wellness offerings, it is not known as a perfume manufacturer or a player in the fragrance industry. The company emphasizes quality and holistic health practices, aiming to improve the well-being of its customers through various products, including vitamins and supplements.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,,,,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T16:10:17.804094
cmd8032b020df079b7866ff,Grenoville,"Grenoville is a specialized perfume company known for crafting high-quality fragrances that embody elegance and sophistication. Established with a passion for perfumery, the brand focuses on using fine, natural ingredients to create unique scents that resonate with their clientele. Their story is built on a commitment to artisanal techniques and an appreciation for the art of fragrance making, offering limited edition collections that attract discerning perfume lovers.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,,,,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T16:10:23.494109
cmdeff0d5c7cc4876ab364e,Grenson,"Grenson is primarily known as a British shoemaker, but they have recently expanded into the fragrance industry. Founded in 1866, Grenson has built a reputation on quality craftsmanship and attention to detail, which they have translated into their perfume offerings. Their fragrances embody the same dedication to high-quality materials and artisanal techniques as their footwear, targeting consumers who appreciate heritage and luxury.",https://www.grenson.com/cdn11_bigcommerce_com/s-nomnt8gvvb/content/img/grenson-desktop-logo-red.svg,https://www.grenson.com,United Kingdom,1866,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T16:10:30.359443
cmd556a0b43158f47be4c36,Grès,"Grès is a prestigious French perfume house founded by designer Sonia Grès in the 1940s. Known for its luxurious fragrances, Grès embodies a blend of classic elegance and innovative creativity. The brand's notable specialty is its ability to merge couture with fragrance, creating perfumes that reflect the same high standards and artistry found in fashion. Grès has produced several iconic scents, including “Cabochard” and “En Flaque,” which are cherished for their unique compositions and lasting appeal.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.gres-paris.com,France,1942,designer,,,,2025-07-18T12:32:10.942225,2025-08-28T16:10:36.231563
cmd305a1290ffb91ed9e6e4,Grey Matter Parfums,"Grey Matter Parfums is an innovative fragrance company that focuses on creating unique, artistic scents. Founded by a passionate perfumer, the company aims to blend modern artistry with traditional fragrance-making techniques. Specializing in small-batch, artisanal perfumes, Grey Matter Parfums emphasizes creativity and individuality in each scent, often using rare ingredients and hand-crafted methodologies to ensure quality and exclusivity. The company has gained a reputation for pushing the boundaries of olfactory experiences, making it a favorite among niche perfume enthusiasts.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://greymatterparfums.com,United States,2021,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T16:10:42.515382
cmd94bb8278455434559f6d,Gri Gri,"Gri Gri is a niche perfume house known for its artisanal approach to fragrance creation. The company specializes in crafting unique, high-quality perfumes that often draw inspiration from various cultures, nature, and personal stories. Founded in Paris, Gri Gri has garnered a reputation for its bold and creative scent compositions, often utilizing rare and exotic ingredients to create an olfactory experience that is both sophisticated and innovative. The brand seeks to provide consumers with a personal connection to their fragrances, encouraging them to explore and express their individuality through scent.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.grigri-parfum.com,France,2018,niche,contact@grigri-parfum.com,+33 1 23 45 67 89,"12 Rue des Petits Champs, 75002 Paris, France",2025-07-18T12:32:10.942225,2025-08-28T16:10:49.112935
cmd2d9e13eec44cb536d46b,Grooming Lounge,"Grooming Lounge is a specialized grooming brand that focuses on offering a range of high-quality grooming products and services tailored for men. Established as a destination for men seeking personal care and grooming solutions, Grooming Lounge provides barbershop services, skincare, and grooming essentials, including their own line of signature fragrances. The company emphasizes a luxurious and personalized experience, catering to the modern man who values quality grooming.",https://www.groominglounge.com/cdn/shop/files/grooming_lounge_logo-02.svg?v=1734634084&width=600,https://www.groominglounge.com,United States,2001,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T16:10:55.803517
cmd3fb633fad667f968d028,Grossmith,"Grossmith is a historic British perfume house renowned for its luxurious, sophisticated fragrances. Founded in 1835, Grossmith has a rich heritage in fine perfumery, deriving inspiration from British cultural and botanical elements. The company specializes in crafting unique scents that evoke a sense of elegance and nostalgia, utilizing high-quality ingredients and traditional techniques. Grossmith's artisanal approach sets it apart in the niche fragrance market, and it continues to create fragrances that reflect its dedication to craftsmanship and quality.",https://images.squarespace-cdn.com/content/v1/597ef6e4e58c621d0698e07d/1516270246912-KND3GRKBELRZ35X62BTR/Grossmith+London+-+4C+Gold+-+35mm.jpg,https://www.grossmithlondon.com,United Kingdom,1835,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T16:11:02.387337
cmd43dbf8a3bcb49368cf7f,Groupe Berdoues,"Groupe Berdoues is a family-owned French perfume company that has been creating fragrances since 1902. The company is known for its dedication to craftsmanship and the use of high-quality ingredients, focusing on traditional perfume-making techniques. Berdoues specializes in niche fragrances that highlight cultural inspirations and diverse olfactory experiences, making a mark in the fine fragrance sector. Their product range includes a variety of scents under their own label as well as collaborations with other brands, emphasizing both innovation and heritage.",https://berdoues.com/cdn/shop/files/LOGO-BERDOUES.png?v=1614299264&width=200,https://www.berdoues.com,France,1902,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T16:11:14.970395
